CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
19762,,Warren,A,Ma,,3910 Fawn Glen Circle,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0165,6/24/1950,Partial High School,Clerical,M,S,1,2,1,2,24489
21687,,Sarah,M,Brown,,4684 Ptarmigan Drive,,El Cajon,California,United States,92020,741-555-0122,1/11/1974,Graduate Degree,Skilled Manual,F,S,0,0,0,0,66129
23968,,Caleb,F,Baker,,5878 Arcadia Pl.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0130,12/9/1961,Bachelors ,Manual,M,M,1,0,0,1,18697
13863,,Kevin,L,Long,,3378 Coldwater Drive,,Berkeley,California,United States,94704,637-555-0121,1/19/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,101069
23557,,Victoria,,Washington,,5636 Barcelona,,Langford,British Columbia,Canada,V9,163-555-0197,10/6/1980,High School,Skilled Manual,F,M,1,2,0,0,31235
21502,,Morgan,,Clark,,836 Donaleen Cr.,,Grossmont,California,United States,91941,148-555-0165,11/25/1952,High School,Professional,F,S,1,2,1,2,86320
24611,,Pedro,A,Suarez,,3340 Clifford Court,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0147,8/27/1971,Bachelors ,Professional,M,S,0,4,0,0,129588
23721,,John,M,Clark,,5301 Northwood Drive,,Downey,California,United States,90241,668-555-0134,7/23/1949,Partial College,Professional,M,M,0,0,1,2,99963
29087,,Steve,,Ye,,6986 Countrywood Ct.,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0118,10/16/1950,Partial High School,Clerical,M,M,1,2,1,2,22129
24387,,Elijah,A,Mitchell,,2878 Spring Water St.,,Bellflower,California,United States,90706,902-555-0192,9/26/1957,Bachelors ,Management,M,M,0,0,1,2,131531
27056,,Mackenzie,L,James,,9517 Village Road,,Los Angeles,California,United States,90012,157-555-0155,8/15/1959,Partial College,Clerical,F,S,1,1,0,2,43190
19340,,Renee,,Dominguez,,Haberstr 57,,Münster,Saarland,Germany,48001,1 (11) 500 555-0169,2/15/1966,Bachelors ,Professional,F,M,1,0,0,0,56481
17030,,Emily,,Russell,,2630 Deermeadow Way,,Los Angeles,California,United States,90012,107-555-0193,2/25/1959,Partial College,Skilled Manual,F,M,1,1,0,1,52936
21198,,Madison,J,Williams,,921 Ponderosa Way,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0199,6/19/1961,Bachelors ,Professional,F,M,1,1,0,1,88847
22229,,Wyatt,,Perry,,2360 St. George Court,,Burbank,California,United States,91502,435-555-0159,8/8/1956,High School,Professional,M,M,0,2,0,2,90103
11787,,Jerry,,Nath,,6096 Pheasant Circle,,Burbank,California,United States,91502,271-555-0115,9/5/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,99181
13201,,Nicholas,,Davis,,9181 La Vista Circle,,Sooke,British Columbia,Canada,V0,448-555-0130,8/23/1944,Bachelors ,Management,M,S,1,2,0,4,101826
19445,,Emma,C,Thompson,,7473 Condor Dr.,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0135,2/8/1968,High School,Manual,F,M,0,1,2,2,19547
27605,,Miguel,,Martinez,,5656 Via Delaware,,Sedro Woolley,Washington,United States,98284,455-555-0163,1/22/1957,High School,Professional,M,M,1,2,0,2,88199
21575,,Justin,,Foster,,9123 Springfield Drive,,Fremont,California,United States,94536,497-555-0196,8/15/1956,Partial College,Professional,M,M,0,2,0,3,125973
23362,,Nicholas,,Martin,,1918 Terra Granada,,Oak Bay,British Columbia,Canada,V8P,632-555-0140,9/20/1957,Partial High School,Skilled Manual,M,S,1,2,0,2,94227
28309,,Julie,A,Lal,,5637 Teak Court,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0194,4/7/1967,Bachelors ,Professional,F,M,0,0,2,2,108547
23042,,Riley,M,Blue,,2302 Meadowbrook Dr,,Beverly Hills,California,United States,90210,802-555-0111,6/26/1955,High School,Professional,F,S,1,0,3,4,84979
13424,,Jasmine,M,Thomas,,3484 Springer Court,,Corvallis,Oregon,United States,97330,337-555-0179,9/20/1964,Partial College,Professional,F,M,1,3,5,5,92736
15428,,Richard,D,Howard,,5391 Ashford Court,,Spring Valley,California,United States,91977,321-555-0115,5/1/1979,Partial College,Skilled Manual,M,M,1,2,0,0,92200
16854,,Seth,L,Adams,,903 West I St,,Woodland Hills,California,United States,91364,472-555-0154,8/27/1963,Graduate Degree,Management,M,M,1,3,0,0,175947
18719,,Alberto,G,Suarez,,7289 Las Quebrados Ln,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0182,10/20/1964,Bachelors ,Professional,M,M,1,3,4,4,106313
16145,,Sydney,,Anderson,,38 First Ave.,,Puyallup,Washington,United States,98371,203-555-0113,10/25/1959,Graduate Degree,Professional,F,S,1,3,5,5,87220
18981,,Savannah,S,Watson,,1711 La Mar Ct,,Palo Alto,California,United States,94303,713-555-0111,4/27/1944,Bachelors ,Management,F,M,1,2,0,4,89193
14422,,Cara,,Lu,,Räuscherweg 124,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0154,11/6/1958,Bachelors ,Management,F,S,0,4,3,3,141437
11075,,Felicia,L,Jimenez,,786 Eastgate Ave,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0165,11/16/1957,High School,Professional,F,S,1,2,0,2,99137
25056,,Wayne,E,Black,,1366 Hunt Dr,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0187,2/19/1958,Bachelors ,Management,M,M,1,1,1,1,130160
11954,,Joseph,M,Garcia,,1220 Bradford Way,,Glendale,California,United States,91203,594-555-0120,8/17/1975,Partial College,Skilled Manual,M,M,1,2,0,0,91218
14334,,Patrick,M,Murphy,,746 Whiteaben Drive,,Walla Walla,Washington,United States,99362,276-555-0144,7/25/1980,High School,Skilled Manual,M,M,0,2,0,0,58840
13029,,Jennifer,,Foster,,4581 Coggins Drive,,Port Orchard,Washington,United States,98366,234-555-0149,9/5/1977,Partial College,Skilled Manual,F,S,0,1,0,0,39327
20426,,Johnathan,D,Perez,,6211 Piedmont Dr,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0120,10/4/1952,High School,Skilled Manual,M,M,1,2,0,3,39790
18040,,Curtis,L,Liu,,"19, rue de Terre Neuve",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0171,11/7/1973,Partial High School,Manual,M,M,0,2,0,0,16225
22927,,Jon,,Guo,,895 Sandalwood Drive,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0111,2/3/1963,Bachelors ,Professional,M,S,0,2,2,3,101466
21139,,Alex,C,Adams,,237 Bellwood Dr.,,Lake Oswego,Oregon,United States,97034,346-555-0124,6/24/1962,Partial College,Skilled Manual,M,M,1,1,0,1,101627
13991,,Jack,L,Hayes,,4510 Ten Penny Lane,,Sedro Woolley,Washington,United States,98284,534-555-0131,3/8/1978,Partial College,Skilled Manual,M,M,1,1,0,0,53178
16118,,James,A,Wright,,8478 Eastgate Ave.,,Oakland,California,United States,94611,726-555-0143,9/3/1962,Bachelors ,Professional,M,M,0,1,0,1,91546
19286,,Kaitlyn,O,Butler,,Hunzinger Allee 292,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0164,3/2/1960,Bachelors ,Clerical,F,M,1,0,0,3,53418
19195,,Darren,A,Romero,,5038 Kenwal Rd,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0150,5/26/1970,Partial College,Clerical,M,S,1,0,2,2,52622
17826,,Paige,L,Morgan,,"2, impasse Notre-Dame",,Lille,Nord,France,59000,1 (11) 500 555-0115,6/2/1976,Partial High School,Manual,F,S,1,2,0,0,24282
25842,,Cole,,Brooks,,4186 Silver Oaks Pl.,,Newport Beach,California,United States,92625,502-555-0162,4/10/1939,Graduate Degree,Management,M,M,1,2,0,3,129840
23552,,Caleb,,Russell,,1301 Northstar Drive,,Oak Bay,British Columbia,Canada,V8P,230-555-0124,3/21/1976,High School,Skilled Manual,M,S,1,2,0,0,46556
21716,,Gerald,C,Sara,,339 Norcross Lane,,Burien,Washington,United States,98168,980-555-0176,3/2/1958,Graduate Degree,Skilled Manual,M,M,0,0,0,4,131369
19332,,Kelvin,,Alan,,Alte Landstr 9,,Duesseldorf,Hessen,Germany,40605,1 (11) 500 555-0180,7/18/1965,Bachelors ,Skilled Manual,M,M,1,2,1,1,66816
24180,,Arturo,T,Jai,,Zeiter Weg 9963,,Berlin,Hamburg,Germany,10210,1 (11) 500 555-0144,4/16/1943,Partial College,Manual,M,S,1,0,0,2,20171
13039,,Trisha,E,Ma,,1660 Stonyhill Circle,,Coronado,California,United States,92118,845-555-0181,8/20/1980,Partial College,Skilled Manual,F,S,0,2,0,0,22200
22770,,Chloe,L,Morgan,,555 Moretti Drive,,Oakland,California,United States,94611,555-555-0111,11/25/1949,Partial College,Professional,F,M,1,2,1,4,81430
26480,,Jacqueline,R,Patterson,,5103 Farm Bureau Rd,,Novato,California,United States,94947,499-555-0128,6/22/1945,Partial High School,Clerical,F,S,0,3,0,5,28731
20894,,Alyssa,L,Thomas,,"48, place de la Concorde",,Dunkerque,Nord,France,59140,1 (11) 500 555-0112,9/21/1966,High School,Manual,F,S,1,0,2,2,21441
21617,,Jennifer,,Miller,,2028 Mendocino Drive,,Corvallis,Oregon,United States,97330,414-555-0153,2/27/1966,Graduate Degree,Professional,F,S,0,0,0,0,95345
26094,,Sarah,,Butler,,7292 Preakness Court,,Oakland,California,United States,94611,990-555-0127,6/11/1955,High School,Professional,F,M,0,2,0,2,82747
12832,,Douglas,J,Prasad,,Platz des Landtags 505,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0153,4/21/1964,High School,Manual,M,S,1,0,3,3,21907
20308,,Pieter,L,Uittenbogaard,,9722 Sudden Loop,,Lemon Grove,California,United States,91945,517-555-0145,10/26/1979,Partial College,Skilled Manual,F,M,1,1,0,0,54052
20848,,Vincent,,Liu,,8184 N. Spoonwood Court,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0113,6/17/1958,Bachelors ,Clerical,M,M,1,0,0,1,44895
29389,,Thomas,P,Phillips,,"387, chaussée de Tournai",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0110,2/18/1966,Bachelors ,Professional,M,M,1,0,0,0,74598
13238,,John,C,Williams,,5977 C Wharton Way,,Torrance,California,United States,90505,228-555-0143,10/26/1948,Bachelors ,Management,M,M,1,2,1,4,89103
23824,,Edward,,Carter,,771 Northridge Drive,# 495,Downey,California,United States,90241,143-555-0165,10/13/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,90151
26484,,Fernando,E,Patterson,,2761 Clyde Street,,Bellflower,California,United States,90706,980-555-0146,4/3/1946,High School,Professional,M,S,0,3,0,5,57073
27417,,Edwin,,She,,3515 Sutton Circle,,Coronado,California,United States,92118,187-555-0111,1/13/1948,Bachelors ,Management,M,M,1,0,1,2,102537
11246,,Latasha,,Rubio,,Alderstr 7690,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,10/9/1956,High School,Professional,F,M,0,4,4,4,136970
13765,,Jaime,,Shen,,5170 Isabel Dr,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0113,8/11/1968,Bachelors ,Clerical,M,M,1,0,0,1,64698
13964,,Jasmine,,Lewis,,9679 Shakespeare Dr.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0185,2/18/1966,Bachelors ,Professional,F,S,0,0,0,0,114183
17735,,Connor,,Yang,,5486 Maria Vega Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0191,5/24/1977,High School,Manual,M,S,0,0,1,1,26952
13620,,Damien,M,Ye,,9167 Jam Way,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0178,2/1/1976,Bachelors ,Professional,M,S,0,3,0,0,98769
20010,,Jackson,S,Carter,,1233 Wesley Ct.,,San Diego,California,United States,92102,433-555-0112,12/16/1966,Graduate Degree,Professional,M,M,1,0,0,4,129510
28558,,Dawn,T,Stone,,Im Himmelsweg 26,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0154,1/3/1972,Partial High School,Manual,F,S,0,2,0,0,22746
16329,,Jamie,C,Ye,,2423 Brookview Dr.,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0165,12/13/1973,Partial High School,Manual,F,S,0,2,0,0,12587
26508,,Marcus,F,Ross,,3283 Terra Granda,,Issaquah,Washington,United States,98027,448-555-0176,7/14/1949,Partial College,Professional,M,M,1,2,1,2,108290
19179,,Gloria,V,Sanz,,"12, avenue du Port",,Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0193,5/23/1972,Partial High School,Manual,F,S,0,2,0,0,24129
17639,,Heather,,Ma,,9021 Santa Monica Drive,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0143,4/7/1972,Partial College,Clerical,F,S,1,0,2,2,34311
21269,,Blake,,Clark,,5263 Etcheverry Dr,,Berkeley,California,United States,94704,854-555-0186,5/17/1968,Bachelors ,Management,M,S,1,1,4,4,127154
18763,,Julie,E,Chander,,95 Honey Trail Lane,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0156,2/24/1938,Bachelors ,Management,F,M,0,2,0,2,54097
28124,,Mackenzie,E,Kelly,,9603 Houston Ct,,Daly City,California,United States,94015,300-555-0149,7/2/1975,High School,Skilled Manual,F,M,1,2,0,0,61317
13810,,Vanessa,,Barnes,,494 North Spoonwood Court,Unit 1e,Watford,England,United Kingdom,WA3,1 (11) 500 555-0187,4/8/1964,Bachelors ,Skilled Manual,F,M,1,0,0,1,39325
11895,,Dustin,,Chander,,5553 Cash Avenue,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0196,7/21/1969,Graduate Degree,Management,M,M,1,0,0,1,136224
20684,,Olivia,A,Lee,,4778 Geary Road,,La Jolla,California,United States,92806,725-555-0167,1/28/1969,Graduate Degree,Professional,F,M,1,0,0,3,108172
28288,,Marco,A,Srini,,4861 Via Valencia,,Concord,California,United States,94519,305-555-0157,9/1/1960,Partial College,Professional,M,S,1,4,3,3,161700
24951,,Jeremy,D,Ward,,4605 Merced Circle,,San Diego,California,United States,92102,159-555-0116,9/25/1943,Bachelors ,Management,M,M,1,2,0,4,100856
15517,,Thomas,C,Edwards,,5322 Mitchell Canyon Rd.,,Santa Monica,California,United States,90401,986-555-0119,1/22/1969,Graduate Degree,Professional,M,S,1,0,0,3,124056
21986,,Kristi,l,Chapman,,1312 Creekside Dr.,,Findon,South Australia,Australia,5023,1 (11) 500 555-0132,6/11/1960,Partial College,Skilled Manual,F,S,1,1,0,1,70908
23317,,Beth,K,Martin,,3229 Pembroke Dr.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0164,11/14/1948,Partial High School,Clerical,F,M,1,2,1,2,21652
26289,,Samuel,,Simmons,,7318 Lavene Way,,Burlingame,California,United States,94010,991-555-0133,2/16/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,65845
19661,,Nathaniel,A,Cox,,4866 Sequoia Woods Pl.,,Metchosin,British Columbia,Canada,V9,432-555-0179,2/25/1968,Bachelors ,Management,M,S,1,1,4,4,119527
20204,,Renee,,Carlson,,845 Olive Ave,,Berkeley,California,United States,94704,626-555-0119,7/28/1959,Graduate Degree,Professional,F,M,1,0,0,2,114647
19203,,Darren,E,Navarro,,3798 Vine Hill Way,,Beverly Hills,California,United States,90210,902-555-0168,6/13/1953,High School,Manual,M,S,1,2,0,2,18728
19347,,Alvin,A,Zhao,,1312 Garland Dr.,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0175,9/4/1965,Bachelors ,Skilled Manual,M,M,1,0,0,1,61458
22444,,Colin,,Xie,,Hans-Rosenthal-Platz 4243,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0139,2/27/1969,Graduate Degree,Clerical,M,S,0,0,0,0,76742
16476,,Shawn,J,Xie,,"5, avenue de Norvege",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0145,12/11/1973,Partial College,Clerical,M,S,0,1,0,0,42773
27385,,Jonathon,A,Ramos,,4001 Fawn Glen Circle,,Burbank,California,United States,91502,783-555-0118,10/19/1939,Graduate Degree,Management,M,M,0,2,0,3,101774
24689,,Sandra,,Ye,,301 Sandy Ln.,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0125,1/26/1974,Partial College,Clerical,F,M,0,1,0,0,32055
17455,,Dylan,O,Hayes,,8958 Carleton Street,,Concord,California,United States,94519,909-555-0115,5/18/1960,Partial College,Professional,M,M,1,4,3,3,148403
21160,,April,,Xie,,1343 Apple Drive,,Chula Vista,California,United States,91910,413-555-0177,11/24/1959,Graduate Degree,Professional,F,M,1,0,0,3,120782
22073,,Timothy,L,Sanders,,8838 Kirker Pass Road,,Bellingham,Washington,United States,98225,161-555-0179,12/25/1962,Partial College,Professional,M,M,1,4,4,5,123075
14626,,Jesse,,Gray,,6161 Teakwood Dr.,,Langford,British Columbia,Canada,V9,992-555-0173,5/24/1961,High School,Skilled Manual,M,M,1,3,3,4,50476
16626,,Nathaniel,E,Morgan,,2496 Greendell Pl.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0118,7/18/1972,High School,Management,M,S,1,3,5,5,117509
27546,,Jackson,A,Ross,,5473 Sunshine,,Lakewood,California,United States,90712,897-555-0173,5/14/1960,High School,Skilled Manual,M,S,1,2,2,4,48789
24615,,Dwayne,C,Ortega,,8101 Little Dr.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0153,5/19/1971,Partial High School,Professional,M,M,1,4,5,5,167042
26700,,Sydney,,Ramirez,,3925 North 39th Street,,Haney,British Columbia,Canada,V2W 1W2,141-555-0169,12/3/1962,Partial College,Professional,F,S,1,2,4,5,95787
17676,,Eugene,,Yang,,2141 Banking Road,,Bellflower,California,United States,90706,196-555-0178,6/3/1957,High School,Skilled Manual,M,M,0,2,0,2,58298
24710,,Brandy,,Malhotra,,Heiderplatz 789,Leiter der Abteilung,Berlin,Hessen,Germany,13441,1 (11) 500 555-0121,6/14/1972,Bachelors ,Skilled Manual,F,M,1,1,1,1,38101
15042,,Bryant,L,Perez,,1502 Marion Ct.,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0189,1/21/1977,Partial College,Manual,M,S,0,0,0,0,25281
14318,,Seth,R,Rogers,,1440 Azores Circle,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0139,10/18/1962,Partial College,Skilled Manual,M,M,1,2,4,5,85400
22763,,Rebecca,,Gonzalez,,2198 Clay Road,,Seattle,Washington,United States,98104,622-555-0164,8/10/1948,Partial College,Professional,F,S,1,1,1,2,77006
12787,,Katelyn,E,Cook,,7878 Delacy Ave.,,Puyallup,Washington,United States,98371,994-555-0172,10/21/1956,Graduate Degree,Skilled Manual,F,S,1,0,0,5,91950
15416,,Edward,A,Barnes,,3043 Gregory Dr.,,Milwaukie,Oregon,United States,97222,165-555-0162,2/19/1940,Graduate Degree,Management,M,M,1,3,3,3,155900
20222,,Melissa,M,Morgan,,8167 Grant St,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0144,12/16/1967,Bachelors ,Professional,F,M,0,3,5,5,74686
17276,,Elijah,S,Jenkins,,2874 Via Del Verdes,,Marysville,Washington,United States,98270,512-555-0128,12/2/1929,Graduate Degree,Management,M,S,1,1,0,1,83111
14082,,Johnny,L,Jai,,1289 Mt. Dias Blv.,,Beaverton,Oregon,United States,97005,861-555-0113,5/6/1980,High School,Skilled Manual,M,S,0,2,0,0,51487
15204,,Deanna,S,Gonzalez,,6764 Eastgate,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0186,7/22/1967,Bachelors ,Professional,F,M,1,0,4,4,102872
17867,,Stephanie,,Sanchez,,9111 Almondwood Drive,,Sooke,British Columbia,Canada,V0,934-555-0160,1/6/1967,Partial College,Skilled Manual,F,S,0,1,0,0,45670
20455,,Bruce,C,Blanco,,5430 Moretti Dr.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0147,12/5/1958,Bachelors ,Management,M,M,1,4,1,4,163810
20741,,Jocelyn,,Foster,,7943 C. Mounthood,,Lemon Grove,California,United States,91945,798-555-0178,9/26/1953,High School,Manual,F,S,1,2,0,2,15633
12806,,Ronnie,L,Zeng,,Nonnendamm 123,,München,Hamburg,Germany,80074,1 (11) 500 555-0115,3/18/1968,Graduate Degree,Clerical,M,M,1,0,0,0,66605
23296,,Molly,C,Mehta,,3986 Liana Lane,,Bellflower,California,United States,90706,156-555-0191,12/15/1972,Partial College,Clerical,F,S,1,2,4,4,34024
27582,,Latoya,A,Nath,,1362 Geary Road,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0183,3/12/1970,Bachelors ,Professional,F,S,0,0,0,2,107930
23834,,Ethan,H,Long,,6104 North Civic Drive,,Renton,Washington,United States,98055,910-555-0185,6/6/1972,Graduate Degree,Skilled Manual,M,S,1,0,0,1,102933
13690,,Claudia,,Gao,,4179 Green St.,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0179,2/17/1972,Partial High School,Manual,F,S,0,2,0,0,10506
23893,,Zachary,J,Clark,,7041 Notre Dame Avenue,,Metchosin,British Columbia,Canada,V9,146-555-0164,3/1/1965,Bachelors ,Skilled Manual,M,M,1,3,3,3,63828
16071,,Taylor,,Rodriguez,,5877 Providence Dr.,,Haney,British Columbia,Canada,V2W 1W2,205-555-0111,1/10/1971,Graduate Degree,Professional,F,M,1,0,0,1,90631
11645,,Gabriella,M,Turner,,9976 Manila Avenue,,Salem,Oregon,United States,97301,131-555-0142,10/19/1969,Bachelors ,Skilled Manual,F,S,1,0,2,2,65067
11770,,Peter,T,Nara,,6489 Kentucky Drive,,Ballard,Washington,United States,98107,244-555-0113,8/23/1973,Graduate Degree,Skilled Manual,M,S,0,0,0,0,82668
24562,,Ricky,,Rubio,,Welt Platz 123,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0185,10/12/1954,Partial College,Professional,M,S,1,4,4,4,153065
24962,,Jonathan,,Jai,,413 West Road,,Lynnwood,Washington,United States,98036,194-555-0143,10/26/1947,High School,Professional,M,M,1,1,1,2,58009
18175,,Carrie,E,Hernandez,,"42, impasse Ste-Madeleine",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0114,5/16/1950,High School,Management,F,M,0,3,1,4,98788
13459,,Devin,G,Foster,,4703 Westbury Dr.,,San Diego,California,United States,92102,227-555-0182,7/17/1955,High School,Professional,M,M,0,2,0,2,95155
15037,,Jaime,L,Raji,,1679 Bay View Drive,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0160,8/23/1979,Bachelors ,Clerical,M,S,1,0,0,0,36866
18542,,Dustin,E,She,,4627 Lakefield Place,,Burien,Washington,United States,98168,779-555-0113,7/3/1943,Bachelors ,Management,M,M,1,2,0,5,130167
25825,,Tammy,A,Fernandez,,1899 Rosey View Drive,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0135,6/7/1972,Bachelors ,Professional,F,M,1,3,0,0,101828
16610,,Sydney,,Clark,,9864 Bates Court,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0157,6/23/1974,Bachelors ,Professional,F,M,0,4,0,0,85140
25983,,Jack,J,Alexander,,5619 Gathering Court,,Oregon City,Oregon,United States,97045,204-555-0126,8/22/1963,Bachelors ,Professional,M,M,0,1,0,0,103679
22481,,Erik,A,Ortega,,Nollendorfplatz 4662,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0131,5/26/1966,Bachelors ,Skilled Manual,M,M,1,1,1,1,79931
18277,,Terry,,Lal,,2241 V St.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0172,9/14/1962,Bachelors ,Professional,M,M,1,1,0,1,97900
22983,,Maria,G,Bennett,,4103 Valley Blvd.,,Haney,British Columbia,Canada,V2W 1W2,211-555-0113,6/15/1979,Partial High School,Clerical,F,S,1,2,0,0,41737
26358,,Mason,C,Gonzalez,,Hüttenstr 7005,Kreditorenbuchhaltung,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0178,8/10/1926,High School,Manual,M,S,0,1,0,2,24797
24727,,Mallory,S,Jimenez,,1506 Grading Way,#62,Burien,Washington,United States,98168,319-555-0193,3/3/1974,Partial College,Clerical,F,M,1,2,3,3,43483
11026,,Harold,,Sai,,8211 Leeds Ct.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0131,4/3/1946,Partial College,Clerical,M,S,0,2,0,2,61905
19244,,Sebastian,,Ward,,3717 Greenway Drive,,San Francisco,California,United States,94109,165-555-0113,6/8/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,90254
19644,,Gloria,,Gill,,5126 La Corte Bonita,,Chula Vista,California,United States,91910,988-555-0144,9/20/1977,Partial High School,Clerical,F,S,1,2,0,0,32842
21425,,Carlos,,Hall,,8306 Sun Tree Lane,,National City,California,United States,91950,511-555-0178,6/27/1956,High School,Professional,M,M,0,2,0,2,93545
21843,,Erica,F,He,,Buergermeister-ulrich-str 433,,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0133,10/3/1946,Bachelors ,Management,F,S,1,4,4,4,154212
26262,,Hannah,C,Thompson,,6049 Dalis Dr.,,Lynnwood,Washington,United States,98036,754-555-0165,6/18/1956,Partial High School,Clerical,F,S,0,2,0,3,29745
13474,,Elizabeth,L,Hall,,2934 Sycamore Drive,,Shawnee,British Columbia,Canada,V8Z 4N5,366-555-0193,6/24/1954,Partial High School,Skilled Manual,F,M,0,2,0,2,73449
19723,,Olivia,,Russell,,2809 Via Montana,,Colma,California,United States,94014,556-555-0118,8/9/1953,Graduate Degree,Management,F,M,1,2,0,3,90048
26388,,Wayne,L,Jai,,"225, rue Marbeuf",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0151,8/26/1955,High School,Professional,M,M,1,2,1,2,112275
23966,,Grant,R,Sharma,,2831 Viking Drive,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0168,3/3/1962,Graduate Degree,Manual,M,M,0,0,0,1,41630
14604,,Nicholas,D,Rodriguez,,6652 Deerwood Court,,Victoria,British Columbia,Canada,V8V,367-555-0116,10/2/1965,Bachelors ,Skilled Manual,M,M,1,3,3,3,106947
16371,,Caleb,S,Diaz,,5238 MountainAire Parkway,,Concord,California,United States,94519,604-555-0176,3/14/1956,Partial College,Clerical,M,M,1,1,0,1,51574
23374,,Emma,C,Gray,,7090 C. Mount Hood,,Santa Cruz,California,United States,95062,681-555-0113,11/13/1962,Bachelors ,Professional,F,M,1,1,0,1,88337
19349,,Warren,M,Anand,,Kappellweg 613,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0134,8/12/1964,Partial College,Clerical,M,S,1,2,2,2,54329
28271,,Sean,,Gonzalez,,5627 Imperial Dr.,,Beverly Hills,California,United States,90210,581-555-0113,6/4/1955,High School,Professional,M,S,1,2,0,2,88980
13008,,Alberto,J,Muñoz,,1962 Race Road,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0148,7/9/1965,Bachelors ,Professional,M,M,1,1,3,3,98544
25713,,Latasha,M,Gill,,5267 Mt. Tri-state Court,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0121,3/19/1979,Bachelors ,Clerical,F,S,1,0,0,0,37175
15918,,Roberto,,Ruiz,,2866 Reisling Court,,Burien,Washington,United States,98168,157-555-0190,2/3/1952,Partial College,Professional,M,S,1,2,2,5,94967
